test,stat,pvalue,df,runtime_ms,converged_full,converged_null,error_type,failed,reject,scenario,scenario_slug,hypothesis_id,n,effect_size,rep,seed,alpha,null_spec,null_df,notes,is_null
lr,36.37214618219299,1.63016325025651e-09,1,0.05190000229049474,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,0.7,2,8889105671976578895,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,2.100265770309479e-06,0.9988436826644306,1,0.1297999988310039,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,0,1213155049580051473,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,60.00000000000002,9.485737571073758e-15,1,0.08450000314041972,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,0,1213155049580051473,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,82.91079711508615,8.584101839336419e-20,1,0.05029999738326296,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,0,1213155049580051473,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,2.0510409401378895e-06,0.9988573135496893,1,0.12450000212993473,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,1,5512720663183028803,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,59.999999999999986,9.485737571073928e-15,1,0.09049999789567664,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,1,5512720663183028803,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,81.50319191641105,1.7497873649022906e-19,1,0.05029999738326296,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,1,5512720663183028803,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,2.1072978591980415e-06,0.9988417484983445,1,0.12689999857684597,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,2,2758625233266301635,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,60.00000000001549,9.48573757099919e-15,1,0.08199999865610152,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,2,2758625233266301635,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,83.11098264678549,7.757349879215026e-20,1,0.04850000550504774,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,2,2758625233266301635,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,0.023814382817596673,0.8773581427005621,1,0.12269999569980428,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,0,593281822333408983,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
score,0.023816139403802453,0.8773536554487471,1,0.08199999865610152,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,0,593281822333408983,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
lr,0.023815757506270074,0.8773546310029622,1,0.04750000516651198,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,0,593281822333408983,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
wald,0.45879608751158185,0.49818716134752006,1,0.12109999806853011,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,1,626134899725871014,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
score,0.459450052210237,0.49788110418781273,1,0.10579999798210338,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,1,626134899725871014,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
lr,0.46020237780930984,0.49752940683613767,1,0.05220000457484275,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,1,626134899725871014,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
wald,2.099994121568502,0.14729970493187095,1,0.14039999950909987,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,2,1284141234890096288,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
score,2.1126169131505166,0.14608930676956522,1,0.09010000212583691,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,2,1284141234890096288,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
lr,2.1186117548665777,0.14551839348875792,1,0.05419999797595665,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,2,1284141234890096288,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
wald,43.80089961172095,3.6353789178917375e-11,1,0.12689999857684597,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,0,5201531460568073621,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,56.48235621005829,5.670491045686111e-14,1,0.08340000204043463,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,0,5201531460568073621,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,62.353802054293695,2.8697686272416496e-15,1,0.0501000031363219,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,0,5201531460568073621,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,39.536305291112,3.2201673326789034e-10,1,0.12140000035287812,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,1,4742484059393098835,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,47.6416965180694,5.116850588957533e-12,1,0.08600000001024455,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,1,4742484059393098835,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,51.20059075078318,8.339352838978403e-13,1,0.05059999966761097,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,1,4742484059393098835,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,45.528123019222136,1.5046287329240687e-11,1,0.12009999772999436,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,2,6711442890140360565,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,61.57837047862623,4.2546684157915995e-15,1,0.08859999798005447,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,2,6711442890140360565,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,68.33450499802754,1.3798525203869358e-16,1,0.05160000000614673,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,2,6711442890140360565,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,4.189983381504608e-06,0.9983667754162178,1,0.12289999722270295,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,0,4866079077696441551,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,120.00000000000006,6.326068263677089e-28,1,0.08630000229459256,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,0,4866079077696441551,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,165.52102280054234,7.038737260927644e-38,1,0.050300004659220576,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,0,4866079077696441551,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,4.219283709471977e-06,0.9983610748470705,1,0.14930000179447234,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,1,7993588059817176089,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,120.0,6.326068263677272e-28,1,0.0889999937498942,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,1,7993588059817176089,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,166.35532332924282,4.6264695139416184e-38,1,0.05149999924469739,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,1,7993588059817176089,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,4.102081880275745e-06,0.9983839978768451,1,0.1264000020455569,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,2,5827784369588056404,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,119.99999999999989,6.326068263677636e-28,1,0.08959999831859022,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,2,5827784369588056404,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,163.0063838328221,2.493599174502382e-37,1,0.051700000767596066,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,2,5827784369588056404,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,2.592758268219494,0.10735323720939903,1,0.12110000534448773,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.0,0,6054451530568102247,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,True
score,3.1030351529435163,0.07814647396979711,1,0.08569999772589654,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.0,0,6054451530568102247,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,True
lr,3.391883719999864,0.06551805763846222,1,0.05570000212173909,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.0,0,6054451530568102247,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,True
wald,3.0590311978543987,0.08028952717098345,1,0.12109999806853011,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.0,1,4919885324375232141,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,True
score,3.5129158059631513,0.06089219957952176,1,0.08469999738736078,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.0,1,4919885324375232141,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,True
lr,3.660949316404821,0.055701886942102666,1,0.05149999924469739,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.0,1,4919885324375232141,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,True
wald,0.49432589130455795,0.48200394318950257,1,0.1190999973914586,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.0,2,6479313818692509612,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,True
score,0.5046118423040372,0.4774806975783279,1,0.08320000051753595,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.0,2,6479313818692509612,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,True
lr,0.5098266481170377,0.4752139084132706,1,0.04900000203633681,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.0,2,6479313818692509612,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,True
wald,1.663767690312793,0.19709538475224464,1,0.12919999426230788,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.25,0,498294723545043993,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
score,1.8616759739544335,0.17243149340932967,1,0.17470000602770597,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.25,0,498294723545043993,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
lr,2.0446939581344807,0.15273769754432165,1,0.058099998568650335,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.25,0,498294723545043993,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
wald,1.561609475531567,0.2114297176423236,1,0.12579999747686088,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.25,1,8572326584502534197,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
score,1.735585542411087,0.18769914115307304,1,0.09029999637277797,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.25,1,8572326584502534197,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
lr,1.8400821438859083,0.17494131978841782,1,0.052100003813393414,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.25,1,8572326584502534197,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
wald,0.37898415294686544,0.5381474024749593,1,0.1188000023830682,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.25,2,4447335562955130091,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
score,0.38395928250720185,0.5354918752097644,1,0.08590000652475283,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.25,2,4447335562955130091,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
lr,0.38637015795028873,0.534213598644069,1,0.04900000203633681,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.25,2,4447335562955130091,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
wald,2.7485031688714754,0.09734552107200696,1,0.11619999713730067,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.5,0,2382471617102403803,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
score,3.7362537923495722,0.05324369318285781,1,0.09110000246437266,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.5,0,2382471617102403803,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
lr,4.669839296025113,0.03069679973764144,1,0.04919999628327787,True,True,,False,True,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.5,0,2382471617102403803,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
wald,2.765738125035649,0.09630225743291444,1,0.11490000179037452,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.5,1,8937932504456397292,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
score,3.210625116954576,0.07316152660714297,1,0.08099999831756577,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.5,1,8937932504456397292,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
lr,3.470484013904347,0.06247302822546268,1,0.0664000035612844,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.5,1,8937932504456397292,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
wald,1.4155917356161547,0.2341303466924092,1,0.12419999984558672,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.5,2,8945733660594836331,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
score,1.5230726284596248,0.21715510449145128,1,0.1066999975591898,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.5,2,8945733660594836331,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
lr,1.614880828834906,0.20380706291177103,1,0.058800003898795694,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.5,2,8945733660594836331,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
wald,2.1608695427938387,0.14156455976687574,1,0.13689999468624592,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.8,0,864974386280158556,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
score,2.5115971984802403,0.11301134081970796,1,0.08800000068731606,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.8,0,864974386280158556,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
lr,2.664559258559507,0.10260624422199797,1,0.051399998483248055,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.8,0,864974386280158556,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
wald,0.06359023121707244,0.800908864973189,1,0.134599999000784,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.8,1,8880502600753896234,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
score,0.06374613102418138,0.8006701008130883,1,0.0836000035633333,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.8,1,8880502600753896234,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
lr,0.06365301220648689,0.8008126770366303,1,0.048099995183292776,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.8,1,8880502600753896234,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
wald,0.007731509547442358,0.929933104910822,1,0.1353999978164211,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.8,2,7177274737991169886,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
score,0.0077339869166815935,0.9299219091212321,1,0.08410000009462237,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.8,2,7177274737991169886,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
lr,0.007724872561791329,0.9299631078550153,1,0.04810000245925039,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,20,0.8,2,7177274737991169886,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
wald,0.27159746048796063,0.6022621898845342,1,0.12540000170702115,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.0,0,8253150754418401744,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,True
score,0.27382816285900663,0.6007752918572892,1,0.08569999772589654,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.0,0,8253150754418401744,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,True
lr,0.2736778576274119,0.6008752366117243,1,0.05249999958323315,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.0,0,8253150754418401744,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,True
wald,0.250594941851259,0.6166564718447038,1,0.15259999781847,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.0,1,3548768778362599841,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,True
score,0.25241805566851566,0.6153775731381714,1,0.09789999603526667,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.0,1,3548768778362599841,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,True
lr,0.25374211216145426,0.6144523800142783,1,0.05860000237589702,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.0,1,3548768778362599841,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,True
wald,0.9750680921024362,0.32341945554848595,1,0.1472000003559515,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.0,2,3534758080961986821,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,True
score,1.011305332121477,0.31459032482612154,1,0.10099999781232327,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.0,2,3534758080961986821,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,True
lr,1.0356223275475998,0.30884179290747305,1,0.055999997130129486,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.0,2,3534758080961986821,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,True
wald,3.5107152113105173,0.06097312840997359,1,0.12129999959142879,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.25,0,5443015505662985339,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
score,3.840089674632563,0.050040844815665037,1,0.08429999434156343,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.25,0,5443015505662985339,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
lr,4.05568286807825,0.04402291044616322,1,0.04769999941345304,True,True,,False,True,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.25,0,5443015505662985339,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
wald,4.952485531787783,0.026053186407112263,1,0.12460000289138407,True,True,,False,True,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.25,1,7468212714771943586,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
score,6.0215764289033125,0.014132017975453031,1,0.09110000246437266,True,True,,False,True,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.25,1,7468212714771943586,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
lr,6.931837223399022,0.008467466326061407,1,0.049299997044727206,True,True,,False,True,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.25,1,7468212714771943586,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
wald,0.0444717909524204,0.8329782899982817,1,0.19940000493079424,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.25,2,6618456961230570519,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
score,0.044532672672191714,0.8328656889143738,1,0.09249999857274815,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.25,2,6618456961230570519,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
lr,0.044578006563241956,0.8327818958393065,1,0.05650000093737617,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.25,2,6618456961230570519,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
wald,0.8137579047946127,0.36701155225670257,1,0.11850000009872019,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.5,0,6383911180151501472,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
score,0.825087475147156,0.3636968942226402,1,0.08489999891025946,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.5,0,6383911180151501472,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
lr,0.8263533586219864,0.36332911733675555,1,0.04980000085197389,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.5,0,6383911180151501472,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
wald,1.1882550367684321,0.2756818188073744,1,0.12769999739248306,True,True,,False,False,Finite-sample: Logistic small n,logistic_small_sample,main,40,0.5,1,2844850714533681980,0.05,H0: beta_1 = 0,1,小標本では漸近近似誤差でサイズ/パワーに差が出る。n増加で差は縮まる。,False
