test,stat,pvalue,df,runtime_ms,converged_full,converged_null,error_type,failed,reject,scenario,scenario_slug,hypothesis_id,n,effect_size,rep,seed,alpha,null_spec,null_df,notes,is_null
lr,,,1,0.001400003384333104,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,60,1.0,4,1122895897158027210,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,0.3004977945087322,0.583570516527117,1,0.12879999849246815,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,0,8132410800921299370,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
score,0.3007518796729219,0.5834114432960977,1,0.0838999985717237,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,0,8132410800921299370,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
lr,0.30087889639517584,0.5833319556357142,1,0.07309999637072906,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,0,8132410800921299370,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
wald,0.012247371742116198,0.9118797459109486,1,0.12319999950705096,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,1,9039451141741495086,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
score,0.012247814111455518,0.9118781609805998,1,0.13929999840911478,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,1,9039451141741495086,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
lr,0.012246928466453255,0.9118813341175565,1,0.05650000093737617,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,1,9039451141741495086,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
wald,1.2380884891953545,0.2658397668251638,1,0.13549999857787043,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,2,5278316258222940356,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
score,1.2425362911609066,0.2649828079872422,1,0.09119999594986439,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,2,5278316258222940356,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
lr,1.244990734436243,0.2645113809700575,1,0.0627999979769811,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,2,5278316258222940356,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
wald,0.017959210091295752,0.8933931032614693,1,0.1286000042455271,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,3,8065952544027696414,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
score,0.01796027806214584,0.8933899524712834,1,0.08499999967170879,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,3,8065952544027696414,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
lr,0.017954397262116117,0.8934073035355509,1,0.049700000090524554,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,3,8065952544027696414,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
wald,0.08211141004290483,0.7744562254854007,1,0.12900000001536682,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,4,564788685609783856,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
score,0.08213201375134373,0.7744286962618722,1,0.08969999908003956,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,4,564788685609783856,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
lr,0.0821205722983791,0.7744439830637698,1,0.053699994168709964,True,True,,False,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.0,4,564788685609783856,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,True
wald,41.41726801329197,1.2296635434364572e-10,1,0.12490000517573208,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,0,7820108850972322455,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,51.57142857142861,6.903902155518472e-13,1,0.08549999620299786,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,0,7820108850972322455,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,55.119323873369154,1.1343022758306506e-13,1,0.05390000296756625,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,0,7820108850972322455,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,41.32906708403799,1.2864169080260876e-10,1,0.13040000339969993,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,1,71265120982917826,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,50.675420241604876,1.0897582004906051e-12,1,0.08569999772589654,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,1,71265120982917826,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,55.018723137196005,1.1938710292740703e-13,1,0.05009999586036429,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,1,71265120982917826,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,45.14335513815489,1.8312601207662105e-11,1,0.1421999986632727,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,2,9188407486255966845,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,77.158163265306,1.5780105595386777e-18,1,0.08870000601746142,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,2,9188407486255966845,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,89.4121619195415,3.205598578040072e-21,1,0.05149999924469739,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,2,9188407486255966845,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,39.97057835643103,2.5781707246816325e-10,1,0.12540000170702115,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,3,1220921997346924010,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,66.57412207633374,3.369810449428899e-16,1,0.08610000077169389,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,3,1220921997346924010,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,76.92496727871793,1.7757793439335017e-18,1,0.05299999611452222,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,3,1220921997346924010,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,36.454933518693316,1.5623716957421513e-09,1,0.1388000018778257,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,4,4780708450571657555,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,44.23469387755097,2.9127296995310284e-11,1,0.08040000102482736,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,4,4780708450571657555,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,47.90966807580709,4.463153499097964e-12,1,0.04810000245925039,True,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,0.7,4,4780708450571657555,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,,,1,0.0017999991541728377,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,0,3203053704744104947,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,119.99999999999993,6.326068263677501e-28,1,0.12269999569980428,False,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,0,3203053704744104947,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,,,1,0.0012999953469261527,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,0,3203053704744104947,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,,,1,0.0015999976312741637,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,1,1357984753777250519,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,119.99999999999997,6.326068263677364e-28,1,0.11499999527586624,False,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,1,1357984753777250519,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,,,1,0.0011000010999850929,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,1,1357984753777250519,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,,,1,0.0015999976312741637,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,2,9049524126658189134,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,119.99999999947481,6.326068265352088e-28,1,0.11180000001331791,False,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,2,9049524126658189134,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,,,1,0.0012000018614344299,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,2,9049524126658189134,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,,,1,0.001700005668681115,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,3,414275185749167445,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,120.0,6.326068263677272e-28,1,0.1250000059371814,False,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,3,414275185749167445,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,,,1,0.0013000026228837669,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,3,414275185749167445,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,,,1,0.0016999983927235007,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,4,5143641382065910934,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
score,120.00000000000006,6.326068263677089e-28,1,0.11150000500492752,False,True,,False,True,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,4,5143641382065910934,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
lr,,,1,0.0012999953469261527,False,True,perfect_separation_warning,True,False,Separation: Logistic (full MLE unstable),logistic_separation,main,120,1.0,4,5143641382065910934,0.05,H0: beta_1 = 0,1,完全/準分離でfull MLEが壊れるとWald/LRは失敗しやすい。帰無モデル依存のScoreは残りやすい。,False
wald,0.9890701267068923,0.3199697498846185,1,0.12879999849246815,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.0,0,7381381421478482598,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
score,0.9575022313787148,0.3278169921106058,1,0.1019000046653673,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.0,0,7381381421478482598,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
lr,0.973115522886502,0.32390440370994733,1,0.05850000161444768,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.0,0,7381381421478482598,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
wald,0.023719819475104275,0.8775999581427,1,0.11240000458201393,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.0,1,6831433638005905699,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
score,0.023701079966382706,0.8776479369802109,1,0.08830000297166407,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.0,1,6831433638005905699,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
lr,0.023710447252710765,0.8776239514541766,1,0.055800002883188426,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.0,1,6831433638005905699,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
wald,2.8712185652040865,0.09017656886132752,1,0.11020000238204375,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.0,2,1791525627766506553,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
score,2.6204248189147203,0.10549619370153725,1,0.0853000019560568,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.0,2,1791525627766506553,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
lr,2.7420023273127754,0.09774222347054251,1,0.051500006520655006,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.0,2,1791525627766506553,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
wald,0.4586982006818883,0.4982330000130978,1,0.10740000288933516,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.0,3,7194086099640606102,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
score,0.45179035349007285,0.5014859680111207,1,0.08759999764151871,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.0,3,7194086099640606102,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
lr,0.455226807137322,0.49986322131605454,1,0.048800000513438135,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.0,3,7194086099640606102,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
wald,0.47186062883973395,0.4921324353600769,1,0.09169999975711107,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.0,4,1859869121481911927,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
score,0.46455380708868743,0.49550340002004967,1,0.07509999704780057,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.0,4,1859869121481911927,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
lr,0.46818821271718036,0.49382185828340186,1,0.0461999952676706,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.0,4,1859869121481911927,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
wald,1.8330516951999767,0.17576751934280688,1,0.11680000170599669,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.2,0,6443739153702249903,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
score,1.7274985577158064,0.18873067033940377,1,0.09219999628840014,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.2,0,6443739153702249903,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
lr,1.7792318961937212,0.1822436734502737,1,0.05520000559045002,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.2,0,6443739153702249903,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
wald,0.783343211540095,0.3761206131366862,1,0.11229999654460698,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.2,1,7108603962629591347,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
score,0.7634094902946403,0.3822636330801883,1,0.0886999987415038,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.2,1,7108603962629591347,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
lr,0.7732907163953513,0.3792009641219437,1,0.048999994760379195,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.2,1,7108603962629591347,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
wald,0.07763717240151323,0.7805253504344198,1,0.09680000221123919,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.2,2,2347641209245228922,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
score,0.07743677329088068,0.7808015446575625,1,0.08320000051753595,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.2,2,2347641209245228922,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
lr,0.07753688651850155,0.7806635184502275,1,0.047599998652003706,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.2,2,2347641209245228922,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
wald,2.7793251528490264,0.09548839604911691,1,0.09349999891128391,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.2,3,9087564423902213699,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
score,2.543669040952886,0.11073719180047939,1,0.07490000280085951,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.2,3,9087564423902213699,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
lr,2.658018127557199,0.10302903532766922,1,0.045900000259280205,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.2,3,9087564423902213699,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
wald,0.18869840791158063,0.664002136184793,1,0.09620000491850078,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.2,4,4096849991691445933,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
score,0.18751892368842019,0.6649896680756109,1,0.08430000161752105,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.2,4,4096849991691445933,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
lr,0.18810743310478983,0.6644964744114883,1,0.04799999442184344,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.2,4,4096849991691445933,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
wald,0.08067456593178252,0.7763853329778732,1,0.10299999848939478,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.4,0,2512559320399628501,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
score,0.0804582016284113,0.7766774279467081,1,0.07870000263210386,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.4,0,2512559320399628501,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
lr,0.08056628695308632,0.7765314582031728,1,0.046600005589425564,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.4,0,2512559320399628501,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
wald,1.439782668550493,0.23017451262880945,1,0.09729999874252826,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.4,1,112286700922427984,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
score,1.3738479189746833,0.24115185665728436,1,0.10250000195810571,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.4,1,112286700922427984,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
lr,1.4063001974684681,0.23567155378123736,1,0.06009999924572185,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.4,1,112286700922427984,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
wald,0.694544551874322,0.4046228982272153,1,0.09100000170292333,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.4,2,1479556738651772255,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
score,0.678828660320146,0.4099903627173468,1,0.07399999594781548,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.4,2,1479556738651772255,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
lr,0.6866266574516544,0.40731415503997126,1,0.06269999721553177,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.4,2,1479556738651772255,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
wald,0.001187149501653097,0.9725142971618989,1,0.109500004327856,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.4,3,1215568980214122368,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
score,0.0011871025273405224,0.9725148407429473,1,0.08439999510301277,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.4,3,1215568980214122368,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
lr,0.0011871260142726214,0.9725145689536714,1,0.04750000516651198,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.4,3,1215568980214122368,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
wald,0.9204292135090537,0.337362300051902,1,0.0988000028883107,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.4,4,4626249508704521651,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
score,0.8930301787835022,0.34465747712498274,1,0.09560000034980476,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.4,4,4626249508704521651,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
lr,0.9065917020087824,0.3410203606894425,1,0.056599994422867894,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,30,0.4,4,4626249508704521651,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,False
wald,1.019812734186725,0.3125634332395267,1,0.09979999595088884,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,60,0.0,0,61615826178814264,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
score,1.00276879413986,0.3166414669574094,1,0.09499999578110874,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,60,0.0,0,61615826178814264,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
lr,1.0112428882391953,0.31460526549823675,1,0.054299998737405986,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,60,0.0,0,61615826178814264,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
wald,1.2643461452170361,0.2608300250483111,1,0.11749999976018444,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,60,0.0,1,3129286482384804292,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
score,1.238253135819862,0.26580798292111124,1,0.09190000128000975,True,True,,False,False,Weak identification: severe collinearity,collinearity,main,60,0.0,1,3129286482384804292,0.05,H0: beta_1 = 0,1,強共線性で情報行列がほぼ特異となり、分散推定不安定や失敗率上昇が起こる。,True
